,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range,month_number,hour,year,Time,Time_group
12969,12970,2018-11-16,17:14,Friday,MCCOWAN STATION,SRO,5,10,S,SRT,3022,Passenger Other,43.774916999999995,-79.251667,Scarborough Rail Transit,November,3-6PM,11,17,2018,17,afternoon_rush_hour
13059,13060,2018-11-22,6:07,Thursday,MCCOWAN STATION,MRWEA,7,12,S,SRT,3023,Weather Reports / Related Delays,43.774916999999995,-79.251667,Scarborough Rail Transit,November,5-9AM,11,6,2018,6,
13062,13063,2018-11-22,6:26,Thursday,MCCOWAN STATION,MRWEA,5,10,S,SRT,0,Weather Reports / Related Delays,43.774916999999995,-79.251667,Scarborough Rail Transit,November,5-9AM,11,6,2018,6,
13088,13089,2018-11-23,7:03,Friday,KENNEDY SRT STATION,PRSA,15,20,N,SRT,6022,Axle Counter Related,43.7325,-79.263611,Scarborough Rail Transit,November,5-9AM,11,7,2018,7,morning_rush_hour
13108,13109,2018-11-24,11:54,Saturday,MIDLAND STATION,ERDO,3,9,N,SRT,3025,Door Problems - Faulty Equipment,43.770417,-79.271944,Scarborough Rail Transit,November,9AM-12PM,11,11,2018,11,mid_day
13109,13110,2018-11-24,12:03,Saturday,MCCOWAN STATION,ERDO,4,10,S,SRT,3022,Door Problems - Faulty Equipment,43.774916999999995,-79.251667,Scarborough Rail Transit,November,12-3PM,11,12,2018,12,mid_day
13110,13111,2018-11-24,14:05,Saturday,KENNEDY SRT STATION,ERDO,3,9,N,SRT,3025,Door Problems - Faulty Equipment,43.7325,-79.263611,Scarborough Rail Transit,November,12-3PM,11,14,2018,14,mid_day
13130,13131,2018-11-26,6:37,Monday,ELLESMERE STATION,MRTO,5,10,N,SRT,3009,Timeout,43.766944,-79.276389,Scarborough Rail Transit,November,5-9AM,11,6,2018,6,
13188,13189,2018-11-29,7:51,Thursday,KENNEDY SRT STATION,MRD,3,8,N,SRT,3023,Door Problems - Passenger Related,43.7325,-79.263611,Scarborough Rail Transit,November,5-9AM,11,7,2018,7,morning_rush_hour
13207,13208,2018-11-30,9:43,Friday,SCARBOROUGH CTR STATIO,MRO,4,10,N,SRT,3021,Miscellaneous Other,43.774444,-79.257778,Scarborough Rail Transit,November,9AM-12PM,11,9,2018,9,morning_rush_hour
13225,13226,2018-12-01,8:39,Saturday,MCCOWAN STATION,ERCO,4,10,S,SRT,3026,Couplers,43.774916999999995,-79.251667,Scarborough Rail Transit,December,5-9AM,12,8,2018,8,morning_rush_hour
13226,13227,2018-12-01,8:59,Saturday,KENNEDY SRT STATION,ERCO,5,11,N,SRT,3026,Couplers,43.7325,-79.263611,Scarborough Rail Transit,December,5-9AM,12,8,2018,8,morning_rush_hour
13227,13228,2018-12-01,9:09,Saturday,MCCOWAN STATION,ERCO,6,12,S,SRT,3026,Couplers,43.774916999999995,-79.251667,Scarborough Rail Transit,December,9AM-12PM,12,9,2018,9,morning_rush_hour
13232,13233,2018-12-02,10:03,Sunday,MIDLAND STATION,ERDO,5,11,N,SRT,3023,Door Problems - Faulty Equipment,43.770417,-79.271944,Scarborough Rail Transit,December,9AM-12PM,12,10,2018,10,mid_day
13244,13245,2018-12-03,10:27,Monday,SCARBOROUGH CTR STATIO,MRTO,8,14,N,SRT,3007,Timeout,43.774444,-79.257778,Scarborough Rail Transit,December,9AM-12PM,12,10,2018,10,mid_day
13249,13250,2018-12-03,13:29,Monday,MCCOWAN STATION,TRO,8,14,S,SRT,3020,Transportation Department - Other,43.774916999999995,-79.251667,Scarborough Rail Transit,December,12-3PM,12,13,2018,13,mid_day
13263,13264,2018-12-04,6:28,Tuesday,LAWRENCE EAST STATION,ERDO,6,11,N,SRT,3027,Door Problems - Faulty Equipment,43.750278,-79.270278,Scarborough Rail Transit,December,5-9AM,12,6,2018,6,
13277,13278,2018-12-04,17:33,Tuesday,MCCOWAN STATION,MRUI,6,12,S,SRT,3016,Injured or ill Customer (On Train) - Transported,43.774916999999995,-79.251667,Scarborough Rail Transit,December,3-6PM,12,17,2018,17,afternoon_rush_hour
13322,13323,2018-12-07,11:24,Friday,MIDLAND STATION,MRPAA,3,10,N,SRT,3017,Passenger Assistance Alarm Activated - No Trouble Found,43.770417,-79.271944,Scarborough Rail Transit,December,9AM-12PM,12,11,2018,11,mid_day
13370,13371,2018-12-10,13:42,Monday,MCCOWAN STATION,MRTO,4,10,S,SRT,3003,Timeout,43.774916999999995,-79.251667,Scarborough Rail Transit,December,12-3PM,12,13,2018,13,mid_day
13396,13397,2018-12-11,19:34,Tuesday,KENNEDY SRT STATION,MRO,8,16,N,SRT,3007,Miscellaneous Other,43.7325,-79.263611,Scarborough Rail Transit,December,6-9PM,12,19,2018,19,afternoon_rush_hour
13409,13410,2018-12-13,5:55,Thursday,MCCOWAN STATION,ERCO,5,10,N,SRT,3010,Couplers,43.774916999999995,-79.251667,Scarborough Rail Transit,December,5-9AM,12,5,2018,29,off_operation
13444,13445,2018-12-14,15:54,Friday,SCARBOROUGH CTR STATIO,ERTC,4,8,N,SRT,3021,Train Control - VOBC,43.774444,-79.257778,Scarborough Rail Transit,December,3-6PM,12,15,2018,15,mid_day
13448,13449,2018-12-14,18:04,Friday,MIDLAND STATION,ERTC,6,10,S,SRT,3021,Train Control - VOBC,43.770417,-79.271944,Scarborough Rail Transit,December,6-9PM,12,18,2018,18,afternoon_rush_hour
13449,13450,2018-12-14,18:49,Friday,KENNEDY SRT STATION,MRO,7,12,N,SRT,3021,Miscellaneous Other,43.7325,-79.263611,Scarborough Rail Transit,December,6-9PM,12,18,2018,18,afternoon_rush_hour
13472,13473,2018-12-16,8:44,Sunday,MCCOWAN STATION,ERCO,7,14,S,SRT,3018,Couplers,43.774916999999995,-79.251667,Scarborough Rail Transit,December,5-9AM,12,8,2018,8,morning_rush_hour
13497,13498,2018-12-17,11:16,Monday,KENNEDY SRT STATION,ERRA,6,11,N,SRT,3003,Radio,43.7325,-79.263611,Scarborough Rail Transit,December,9AM-12PM,12,11,2018,11,mid_day
13513,13514,2018-12-18,15:23,Tuesday,MCCOWAN STATION,ERTC,5,10,N,SRT,3027,Train Control - VOBC,43.774916999999995,-79.251667,Scarborough Rail Transit,December,3-6PM,12,15,2018,15,mid_day
13519,13520,2018-12-18,20:40,Tuesday,ELLESMERE STATION,ERDO,3,12,N,SRT,3009,Door Problems - Faulty Equipment,43.766944,-79.276389,Scarborough Rail Transit,December,6-9PM,12,20,2018,20,afternoon_rush_hour
13522,13523,2018-12-19,0:10,Wednesday,MIDLAND STATION,MRUI,20,26,E,SRT,3025,Injured or ill Customer (On Train) - Transported,43.770417,-79.271944,Scarborough Rail Transit,December,9PM-1:30AM,12,0,2018,24,evening
13577,13578,2018-12-21,14:22,Friday,MCCOWAN STATION,MRO,4,10,S,SRT,3004,Miscellaneous Other,43.774916999999995,-79.251667,Scarborough Rail Transit,December,12-3PM,12,14,2018,14,mid_day
13579,13580,2018-12-21,16:19,Friday,SCARBOROUGH CTR STATIO,MRD,3,8,S,SRT,3010,Door Problems - Passenger Related,43.774444,-79.257778,Scarborough Rail Transit,December,3-6PM,12,16,2018,16,mid_day
13597,13598,2018-12-23,9:24,Sunday,SCARBOROUGH CTR STATIO,TRO,10,17,S,SRT,3026,Transportation Department - Other,43.774444,-79.257778,Scarborough Rail Transit,December,9AM-12PM,12,9,2018,9,morning_rush_hour
13599,13600,2018-12-23,11:46,Sunday,KENNEDY SRT STATION,ERDO,5,12,N,SRT,3019,Door Problems - Faulty Equipment,43.7325,-79.263611,Scarborough Rail Transit,December,9AM-12PM,12,11,2018,11,mid_day
13636,13637,2018-12-26,6:11,Wednesday,LAWRENCE EAST STATION,ERTC,10,16,N,SRT,3013,Train Control - VOBC,43.750278,-79.270278,Scarborough Rail Transit,December,5-9AM,12,6,2018,6,
13708,13709,2018-12-30,14:49,Sunday,MCCOWAN STATION,MRUI,6,12,S,SRT,3004,Injured or ill Customer (On Train) - Transported,43.774916999999995,-79.251667,Scarborough Rail Transit,December,12-3PM,12,14,2018,14,mid_day
13714,13715,2018-12-31,6:08,Monday,MCCOWAN STATION,MRTO,5,10,S,SRT,3010,Timeout,43.774916999999995,-79.251667,Scarborough Rail Transit,December,5-9AM,12,6,2018,6,
13729,13730,2018-12-31,21:29,Monday,SCARBOROUGH CTR STATIO,MRTO,5,10,N,SRT,3011,Timeout,43.774444,-79.257778,Scarborough Rail Transit,December,9PM-1:30AM,12,21,2018,21,evening
